NAME,ADDRESS,DISTRICT,Latitude,Longitude,FACILITY_TYPE
Buddhist Wong Fung Ling College,"11 Eastern Hospital Road, Causeway Bay, Hong Kong",WAN CHAI,22.27579067,114.1904391,Secondary School
Buddhist Wong Wan Tin College,Mei Lam Estate Shatin,SHA TIN,22.37811681,114.1780396,Secondary School
Buddhist Kok Kwong Secondary School,Sha Kok Estate Shatin,SHA TIN,22.37984978,114.1938477,Secondary School
Buddhist Hung Sean Chau Memorial College,10 Ping Ting Road Hammer Hill,WONG TAI SIN,22.33844258,114.2081221,Secondary School
Buddhist Mau Fung Memorial College,"18 Tin Pak Road, Tin Shui Wai NT",YUEN LONG,22.45569956,114.0078747,Secondary School
Buddhist Sin Tak College,"5 Hing Shing Road, Kwai Chung",KWAI TSING,22.36224334,114.1298637,Secondary School
Buddhist Sum Heung Lam Memorial College,"Estate Secondary School No.1, Tai Hing Estate, Tuen Mun, N.T.",TUEN MUN,22.40348494,113.9686538,Secondary School
Buddhist Yip Kei Nam Memorial College,Cheung Ching Estate Tsing Yi,KWAI TSING,22.34889754,114.1083164,Secondary School
Chi Lin Buddhist Secondary School,9 Chi Lin Drive Diamond Hill Kowloon,WONG TAI SIN,22.34028514,114.206414,Secondary School
Fukien Secondary School,"83 Chun Wah Road, Kwun Tong, Kowloon",KWUN TONG,22.32232893,114.2213577,Secondary School
Fukien Secondary School (Siu Sai Wan),2 Fu Yee Road Siu Sai Wan Chai Wan,EASTERN,22.26471198,114.2505334,Secondary School
HKMLC Queen Maud Secondary School,"Phase 3, Hau Tak Estate, Tseung Kwan O ",SAI KUNG,22.31746052,114.2670318,Secondary School
HKUGA College,9 Nam Fung Road Wong Chuk Hang,SOUTHERN,22.25206769,114.1745557,Secondary School
Munsang College (Hong Kong Island),26 Tai On Street Sai Wan Ho,EASTERN,22.28307199,114.224431,Secondary School
HK & KLN Chiu Chow Public Assn. Sec. School,150 Sai Yee Street Mong Kok Kowloon,YAU TSIM MONG,22.32202791,114.1713516,Secondary School
HK & KLN Kaifong Women's Association Sun Fong Chung College,"4643 Tai Po Road, Tai Po Kau Tai Po",TAI PO,22.43083565,114.1967195,Secondary School
YMCA of Hong Kong Christian College,"2 Chung Yat Street Tung Chung, N.T., Hong Kong",ISLANDS,22.2756329,113.9314195,Secondary School
Ko Lui Secondary School,9 Wo Hong Path Kwun Tong,KWUN TONG,22.321831,114.2256865,Secondary School
Raimondi College,2 Robinson Road Mid-Level,CENTRAL AND WESTERN,22.27827299,114.1535189,Secondary School
Sir Ellis Kadoorie Secondary School (West Kowloon),"22 Hoi Fan Road, Tai Kok Tsui, Kowloon",YAU TSIM MONG,22.32253682,114.155481,Secondary School
Kwun Tong Kung Lok Government Secondary School,90 Kung Lok Road Kwun Tong,KWUN TONG,22.31828297,114.2222494,Secondary School
Kwun Tong Government Secondary School,"9 Shun Chi Street, Shun Lee Estate, Kowloon. ",KWUN TONG,22.33312783,114.2270688,Secondary School
Kwun Tong Maryknoll College,100 Tsui Ping Road Kwun Tong,KWUN TONG,22.3184798,114.2284224,Secondary School
Hon Wah College,3 Harmony Road Siu Sai Wan HK,EASTERN,22.26475739,114.249961,Secondary School
Hotung Secondary School,1 Ka Ning Path Causeway Bay,WAN CHAI,22.27802135,114.189042,Secondary School
Bishop Hall Jubilee School,2C Oxford Road Kowloon Tong,KOWLOON CITY,22.32975812,114.1811938,Secondary School
Homantin Government Secondary School,8 Perth Street Homantin,KOWLOON CITY,22.32106169,114.1803297,Secondary School
"Wah Yan College, Kowloon",56 Waterloo Road,YAU TSIM MONG,22.31464996,114.173225,Secondary School
Wa Ying College,"8 Sheung Wo Street, Homantin, Kowloon.",KOWLOON CITY,22.31946321,114.18263,Secondary School
Queen's College Old Boys' Association Secondary School,"Phase I, Cheung On Estate, Tsing Yi",KWAI TSING,22.36132887,114.0999995,Secondary School
Queen's College,120 Causeway Road Causeway Bay,WAN CHAI,22.28150699,114.1913323,Secondary School
Wai Kiu College,17 Wai Chi Street Shek Kip Mei,SHAM SHUI PO,22.33396612,114.16675,Secondary School
United Christian College,"11 Tong Yam Street, Tai Hang Tung KLN",SHAM SHUI PO,22.32957746,114.1706912,Secondary School
United Christian College (Kowloon East),"2 Lee On Lane, Kwun Tong",KWUN TONG,22.33090772,114.2222826,Secondary School
Man Kwan QualiEd College,"2, Kan Hok Lane Tseung Kwan O",SAI KUNG,22.30528736,114.2487981,Secondary School
Tsung Tsin Christian Academy,"8 Lai Hong Street, Cheung Sha Wan",SHAM SHUI PO,22.33242911,114.1505785,Secondary School
The Y.W.C.A. Hioe Tjo Yoeng College,6 Sheung Wo Street Ho Man Tin,KOWLOON CITY,22.31970702,114.1831056,Secondary School
The Mission Covenant Church Holm Glad College,26 Hiu Ming Street Kwun Tong,KWUN TONG,22.31424348,114.2314005,Secondary School
ELCHK Lutheran Academy,"25 Lam Hau Tsuen Road, Yuen Long, New Territories",YUEN LONG,22.43702763,114.0197776,Secondary School
Fanling Lutheran Secondary School,270 Jockey Club Road Fanling,NORTH,22.49782881,114.1373304,Secondary School
ELCHK Lutheran Secondary School,52 Waterloo Road,YAU TSIM MONG,22.31316892,114.1720992,Secondary School
The ELCHK Yuen Long Lutheran Secondary School,Phase II Tin Yiu Estate NT,YUEN LONG,22.45181232,114.0039448,Secondary School
Christian & Missionary Alliance Sun Kei Secondary School,6 Tong Chun Street Tseung Kwan O,SAI KUNG,22.30992387,114.2597383,Secondary School
ECF Saint Too Canaan College,6 Lee On Lane Kwun Tong,KWUN TONG,22.33067264,114.2233017,Secondary School
Christ College,Area 5A Pok Hong Estate Shatin N.T.,SHA TIN,22.37489189,114.1950609,Secondary School
PAOC Ka Chi Secondary School,273 Wu Chui Road Tuen Mun,TUEN MUN,22.37338795,113.9698832,Secondary School
Carmel Alison Lam Foundation Secondary School,4 Wah King Hill Road Kwai Chung,KWAI TSING,22.35081174,114.1337217,Secondary School
Carmel Pak U Secondary School,"Estate Secondary School No. 1, Tai Yuen Estate, Tai Po, N.T.",TAI PO,22.45489391,114.1712298,Secondary School
Carmel Holy Word Secondary School,10 Tai Po Tai Wo Road,TAI PO,22.45285228,114.1603391,Secondary School
Carmel Bunnan Tong Memorial Secondary School,Wu King Estate Tuen Mun,TUEN MUN,22.37579261,113.964879,Secondary School
Carmel Secondary School,55 Chung Hau Street Homantin,KOWLOON CITY,22.31016177,114.1796695,Secondary School
Carmel Divine Grace Foundation Secondary School,Po Lam Estate Tseung Kwan O,SAI KUNG,22.32640742,114.2542348,Secondary School
Pui Tak Canossian College,200 Peel Rise Aberdeen Hong Kong,SOUTHERN,22.25036858,114.155813,Secondary School
St. Francis' Canossian College,9-13 Kennedy Road Wan Chai Hong Kong,WAN CHAI,22.27480671,114.1690053,Secondary School
Holy Family Canossian College,"33, Inverness Road, Kowloon",KOWLOON CITY,22.33430937,114.1854068,Secondary School
St. Mary's Canossian College,162 Austin Road,YAU TSIM MONG,22.30309083,114.1761562,Secondary School
Sacred Heart Canossian College,2 Chi Fu Close Chi Fu Fa Yuen Pok Fu Lam HK,SOUTHERN,22.25741835,114.1384168,Secondary School
Canossa College,10 Hoi Chak Street Quarry Bay,EASTERN,22.28956843,114.2108283,Secondary School
Tseung Kwan O Government Secondary School,"2 King Yin Lane, Tseung Kwan O",SAI KUNG,22.32551988,114.2593884,Secondary School
Heung To Secondary School (Tseung Kwan O),4 Kan Hok Lane Tseung Kwan O,SAI KUNG,22.30467283,114.2498168,Secondary School
Kit Sam Lam Bing Yim Secondary School,9 Fu Mei Street Wang Tau Hom,WONG TAI SIN,22.34118165,114.1852228,Secondary School
Cumberland Presbyterian Church Yao Dao Secondary School,28 Hong Yip Street Yuen Long,YUEN LONG,22.44900465,114.0322964,Secondary School
Clementi Secondary School,30 Fortress Hill Road North Point,EASTERN,22.28733136,114.1951659,Secondary School
Baptist Lui Ming Choi Secondary School,"11, Yuen Wo Road, Lek Yuen, Shatin, New Territories",SHA TIN,22.38488886,114.193324,Secondary School
Baptist Wing Lung Secondary School,"Tai Hing Gardens, Phase II, 6A Ho Hing Circuit, Tuen Mun, N.T.",TUEN MUN,22.39889178,113.9712633,Secondary School
King Ling College,1 Lam Shing Road Tseung Kwan O,SAI KUNG,22.31809065,114.2533955,Secondary School
Kowloon Technical School,332-334 Cheung Sha Wan Road Sham Shui Po,SHAM SHUI PO,22.33354103,114.1590912,Secondary School
Kowloon Sam Yuk Secondary School,"14 Sycamore Street, Tai Kok Tsui, KLN; 52 Boundary Street, Mongkok, KLN",YAU TSIM MONG,22.32426711,114.1644406,Secondary School
Kowloon Tong School (Secondary Section),10 Surrey Lane Kowloon Tong,KOWLOON CITY,22.32872869,114.1758455,Secondary School
Kowloon True Light School,"1 True Light Lane, Suffolk Road, Kowloon",KOWLOON CITY,22.33836432,114.1755639,Secondary School
Kau Yan College,"Fu Shin Estate, Tai Po, N.T.",TAI PO,22.45576996,114.1766509,Secondary School
Salvation Army William Booth Secondary School,100 Yuk Wah Street Tsz Wan Shan,WONG TAI SIN,22.34691371,114.2056485,Secondary School
Ho Dao College (Sponsored by Sik Sik Yuen),"11 Hung Shun Road, Hung Shui Kiu, Yuen Long, N.T.",YUEN LONG,22.43380099,113.9996444,Secondary School
Ho Fung College (Sponsored by Sik Sik Yuen),448 Wo Yi Hop Road Kwai Chung,TSUEN WAN,22.38054974,114.1353535,Secondary School
Ho Lap College (Sponsored by the Sik Sik Yuen),15 Tseuk Luk Street Kowloon,WONG TAI SIN,22.33669258,114.1955995,Secondary School
Confucian Tai Shing Ho Kwok Pui Chun College,Area 17 Fu Shin Estate Tai Po,TAI PO,22.45546292,114.1760777,Secondary School
Academy of Innovation (Confucius Hall),"77 Caroline Hill Road, Causeway Bay",WAN CHAI,22.27445436,114.1874699,Secondary School
Kiangsu - Chekiang College (Kwai Chung),83 Hing Shing Road Kwai Chung,KWAI TSING,22.36146591,114.1271649,Secondary School
Kwai Chung Methodist College,Estate Secondary School Lai Yiu Estate NT,KWAI TSING,22.35222868,114.130634,Secondary School
La Salle College,18 La Salle Road,KOWLOON CITY,22.32900855,114.1823198,Secondary School
St. Paul's School (Lam Tin),10 On Tin Street Lam Tin Kwun Tong,KWUN TONG,22.30866948,114.2373573,Secondary School
Scientia Secondary School,"14 Princess Margaret Road, Homantin, Kowloon",KOWLOON CITY,22.31986968,114.1787864,Secondary School
Lock Tao Secondary School,Mei Lam Estate Shatin,SHA TIN,22.38015769,114.1745245,Secondary School
Lok Sin Tong Ku Chiu Man Secondary School,301 Kwai Shing Circuit Kwai Chung,KWAI TSING,22.36064305,114.1237671,Secondary School
Lok Sin Tong Leung Kau Kui College,28 Hospital Road Sai Ying Poon,CENTRAL AND WESTERN,22.28599287,114.1456674,Secondary School
Lok Sin Tong Leung Chik Wai Memorial School,Cheung Hong Estate Tsing Yi,KWAI TSING,22.3504641,114.0978794,Secondary School
Lok Sin Tong Wong Chung Ming Secondary School,161 Lok Sin Road,WONG TAI SIN,22.33390226,114.1945119,Secondary School
Lok Sin Tong Young Ko Hsiao Lin Secondary School,Lung Hang Estate Shatin,SHA TIN,22.36639517,114.1776026,Secondary School
Lok Sin Tong Yu Kan Hing Secondary School,3 Fu Yue Street Wang Tau Hom,WONG TAI SIN,22.34158802,114.185184,Secondary School
Lee Kau Yan Memorial School,596 Prince Edward Road East KLN,WONG TAI SIN,22.33193356,114.1947446,Secondary School
Rhenish Church Pang Hok Ko Memorial College,30 Hereford Road Kowloon Tong,KOWLOON CITY,22.33438172,114.183116,Secondary School
Lai King Catholic Secondary School,Estate School No. 1 Lai King Estate NT,KWAI TSING,22.35278753,114.1270903,Secondary School
Lai Chack Middle School,"180 Canton Road, Tsim Sha Tsui",YAU TSIM MONG,22.30150122,114.1683051,Secondary School
Leung Shek Chee College,"80 Hiu Kwong Street, Kwun Tong, Kowloon",KWUN TONG,22.31457704,114.2330506,Secondary School
Helen Liang Memorial Secondary School (Shatin),2 Hin Tin Street Tai Wai Shatin,SHA TIN,22.36140126,114.1738258,Secondary School
Liu Po Shan Memorial College,No. 22-66 Wai Tsuen Road Tsuen Wan,TSUEN WAN,22.3734744,114.1206551,Secondary School
Lam Tai Fai College,25 Ngan Shing Street Shatin,SHA TIN,22.38139276,114.2030727,Secondary School
Ling Liang Church M H Lau Secondary School,3 Yung Yi Road Tai Po,TAI PO,22.44024661,114.177535,Secondary School
Ling Liang Church E Wun Secondary School,37 Man Tung Road Tung Chung,ISLANDS,22.29038123,113.9446493,Secondary School
Lingnan Hang Yee Memorial Secondary School,31 Siu Sai Wan Road Chai Wan,EASTERN,22.2634203,114.2511633,Secondary School
Lingnan Secondary School,6 Shing Hong Lane Heng Fa Chuen,EASTERN,22.27964444,114.2390235,Secondary School
Lingnan Dr. Chung Wing Kwong Memorial Secondary School,Estate Secondary School No 2 Lai King Estate Kwai Chung New Territories,KWAI TSING,22.35296831,114.1276339,Secondary School
Lui Ming Choi Lutheran College,Cheung Shan Estate Tsuen Wan,TSUEN WAN,22.37794693,114.1281106,Secondary School
Lui Cheung Kwong Lutheran College,On Ting Estate Tuen Mun,TUEN MUN,22.38828048,113.9780958,Secondary School
Gertrude Simon Lutheran College,1 Town Park Road North Yuen Long,YUEN LONG,22.4406486,114.0195404,Secondary School
Concordia Lutheran School,"12 Tai Hang Tung Road, Kowloon",SHAM SHUI PO,22.33063408,114.1722054,Secondary School
Hoi Ping Chamber of Commerce Secondary School,22 Shek Ku Street Ho Man Tin,KOWLOON CITY,22.31958067,114.1806112,Secondary School
Law Ting Pong Secondary School,8 Ma Chung Road Tai Po,TAI PO,22.44337977,114.1652849,Secondary School
Ma On Shan Tsung Tsin Secondary School,"5 Hang Shun Street, Ma On Shan, Shatin, N.T.",SHA TIN,22.40574375,114.2224332,Secondary School
Ma On Shan St. Joseph's Secondary School,8 Hang Kwong Street Ma On Shan Shatin,SHA TIN,22.42151765,114.2301505,Secondary School
MKMCF Ma Chan Duen Hey Memorial College,2 Wan Lung Road Tseung Kwan O,SAI KUNG,22.31986785,114.2571527,Secondary School
Stewards MKMCF Ma Ko Pan Memorial College,"17 Shek Pai Tau Road, Tuen Mun, N.T.",TUEN MUN,22.40084556,113.9737951,Secondary School
Marymount Secondary School,123 Blue Pool Road Happy Valley,WAN CHAI,22.26336449,114.1905155,Secondary School
Maryknoll Fathers' School,2 To Yuen Street Sham Shui Po,SHAM SHUI PO,22.33393027,114.1733896,Secondary School
Maryknoll Convent School (Secondary Section),"5 Ho Tung Road Kowloon Tong, Kowloon, Hong Kong",KOWLOON CITY,22.32819586,114.1802717,Secondary School
Maryknoll Secondary School,"27 On Sau Road, Kwun Tong, Kowloon, Hong Kong",KWUN TONG,22.3247155,114.2309658,Secondary School
Cotton Spinners Association Secondary School,350 Kwai Shing Circuit Kwai Chung,KWAI TSING,22.362523,114.1288636,Secondary School
The Yuen Yuen Institute MFBM Nei Ming Chan Lui Chung Tak Mem. College,Tin Shui Estate Phase I NT,YUEN LONG,22.4563464,113.9964388,Secondary School
Madam Lau Kam Lung Secondary School of Miu Fat Buddhist Monastery,"22 Castle Peak Road, Lam Tei, Tuen Mun",TUEN MUN,22.42029231,113.9846065,Secondary School
Munsang College,8 Dumbarton Road Kowloon City,KOWLOON CITY,22.33228647,114.1862221,Secondary School
Man Kiu College,81 Cloud View Rd. North Point,EASTERN,22.2872766,114.1996782,Secondary School
Caritas Chai Wan Marden Foundation Secondary School,330 San Ha Street Chai Wan,EASTERN,22.26463369,114.2436254,Secondary School
Caritas Fanling Chan Chun Ha Secondary School,28 San Wan Road Fanling,NORTH,22.49125579,114.142162,Secondary School
Caritas Wu Cheng-Chung College,"4 Chung Yat Street, Tung Chung",ISLANDS,22.27511016,113.9320996,Secondary School
Caritas Ma On Shan Secondary School,2 Kam Ying Road Ma On Shan Shatin,SHA TIN,22.42565951,114.2389232,Secondary School
Caritas St. Joseph Secondary School,"10 Fung Shue Wo Road, Tsing Yi Estate, Tsing Yi, New Territories",KWAI TSING,22.35658021,114.1030215,Secondary School
Caritas Tuen Mun Marden Foundation Secondary School,3 Wong Yin Street Tuen Mun,TUEN MUN,22.40137865,113.9669574,Secondary School
Caritas Yuen Long Chan Chun Ha Secondary School,66 Sai Yu Street Yuen Long,YUEN LONG,22.44124218,114.0264661,Secondary School
Caritas Chong Yuet Ming Secondary School,53 Wah Fu Road Wah Fu Estate Pok Fu Lam HK,SOUTHERN,22.25295644,114.1353233,Secondary School
Mu Kuang English School,55 Kung Lok Road Kwun Tong,KWUN TONG,22.31846452,114.2187942,Secondary School
South Tuen Mun Government Secondary School ,"218 Wu Shan Road, Tuen Mun",TUEN MUN,22.37324237,113.9690289,Secondary School
SALEM-Immanuel Lutheran College,Tai Yuen Estate Tai Po,TAI PO,22.45546261,114.1667509,Secondary School
Ning Po No. 2 College,"9 Shun On Road, Shun Tin Estate, Kwun Tong, Kowloon",KWUN TONG,22.32471999,114.2282597,Secondary School
Ning Po College,7 Kung Lok Road Kwun Tong,KWUN TONG,22.31658525,114.2221615,Secondary School
Fortress Hill Methodist Secondary School,19 Fortress Hill Road North Point HK,EASTERN,22.28865882,114.1955445,Secondary School
Pui Kiu College,1 Tai Wai New Village Road Tai Wai Shatin New Territories,SHA TIN,22.37441426,114.17334,Secondary School
Pui Kiu Middle School,190 Tin Hau Temple Road North Point,EASTERN,22.287917,114.2046466,Secondary School
Pui Ying Secondary School,"55 Wah Fu Road, Wah Fu Estate, Pokfulam, HK",SOUTHERN,22.25317317,114.1352747,Secondary School
Creative Secondary School,"3 Pung Loi Road, Tseung Kwan O, Sai Kung",SAI KUNG,22.30754459,114.2676466,Secondary School
Chinese Y.M.C.A. College,Area 86 Heng On Estate Ma On Shan Shatin NT,SHA TIN,22.4183129,114.2267983,Secondary School
Ching Chung Hau Po Woon Secondary School,"No. 21, Hang Fu Street, Tuen Mun, N.T.",TUEN MUN,22.38257526,113.9724816,Secondary School
Ju Ching Chu Secondary School (Kwai Chung),1-11 On Chit Street Kwai Chung,KWAI TSING,22.37021107,114.1407551,Secondary School
Ju Ching Chu Secondary School (Tuen Mun),28 Yeung Tsing Road Tuen Mun,TUEN MUN,22.38894208,113.9657137,Secondary School
Ju Ching Chu Secondary School (Yuen Long),"5 Tin Wu Road Tin Shui Wai, Yuen Long",YUEN LONG,22.4535633,114.0030876,Secondary School
Tsuen Wan Public Ho Chuen Yiu Memorial College,No. 1 Estate Secondary School Shek Wai Kok Estate Tsuen Wan,TSUEN WAN,22.37584217,114.1260335,Secondary School
Tsuen Wan Government Secondary School,70 Hoi Pa Street Tsuen Wan,TSUEN WAN,22.37269525,114.1138199,Secondary School
St. Francis Xavier's School Tsuen Wan,60 - 64 Ham Tin Street Tsuen Wan,TSUEN WAN,22.36851537,114.1171132,Secondary School
Yan Oi Tong Chan Wong Suk Fong Memorial Secondary School,"No. 8, Wong Yin Street, Tuen Mun, N.T.",TUEN MUN,22.40223644,113.9668784,Secondary School
Yan Oi Tong Tin Ka Ping Secondary School,"Shan King Estate, Tuen Mun, N.T. , Hong Kong",TUEN MUN,22.39645376,113.9644399,Secondary School
Yan Chai Hospital No. 2 Secondary School,Standard Secondary School Area 31 NT,TUEN MUN,22.38974636,113.9661494,Secondary School
Yan Chai Hospital Tung Chi Ying Memorial Secondary School,210 Ma On Shan Road Ma On Shan Shatin,SHA TIN,22.42388211,114.2345903,Secondary School
Yan Chai Hospital Lan Chi Pat Memorial Secondary School,10 Yuk Nga Lane Tseung Kwan O,SAI KUNG,22.32452889,114.2545832,Secondary School
YCH Lim Por Yen Secondary School,No.145-165 Standard Secondary School Tsuen King Circuit Tsuen Wan,TSUEN WAN,22.37960911,114.1053398,Secondary School
Yan Chai Hospital Law Chan Chor Si College,"No. 10, Kai Lai Road, Kowloon Bay",KWUN TONG,22.32819292,114.2078578,Secondary School
Yan Chai Hospital Wong Wha San Secondary School,8 Tong Chun Street Tseung Kwan O,SAI KUNG,22.30937288,114.2599709,Secondary School
Jockey Club Government Secondary School,2B Oxford Road Kowloon Tong,KOWLOON CITY,22.32931563,114.1811744,Secondary School
Jockey Club Ti-I College,"5-7 Lok King Street, Fo Tan, Shatin, N.T.",SHA TIN,22.39229334,114.1980347,Secondary School
Jockey Club Man Kwan EduYoung College,"5, Tin Wing Road,Tin Shui Wai, Yuen Long, N.T.",YUEN LONG,22.46016942,113.9992806,Secondary School
Ho Ngai College (Sponsored by Sik Sik Yuen),8 Oi Ming Lane Tuen Mun,TUEN MUN,22.38954023,113.9744525,Secondary School
Ho Yu College and Primary School (Sponsored by Sik Sik Yuen),4-6 Kin Tung Road Tung Chung,ISLANDS,22.29344162,113.9503502,Secondary School
